,mpg,cylinders,displacement,horsepower,weight,acceleration,model year,origin,car name
273,0.39627659574468066,4,119.0,97.00,0.22455344485398354,0.4107142857142858,78,3,datsun 200-sx
274,0.3005319148936169,5,131.0,103.0,0.3450524525092147,0.47023809523809534,78,2,audi 5000
275,0.21276595744680846,6,163.0,125.0,0.43294584632832434,0.3333333333333333,78,2,volvo 264gl
276,0.33510638297872336,4,121.0,115.0,0.33512900481996033,0.45833333333333337,78,2,saab 99gle
277,0.19148936170212758,6,163.0,133.0,0.5094981570740006,0.4642857142857144,78,2,peugeot 604sl
278,0.5984042553191488,4,89.0,71.00,0.10688970796711084,0.4107142857142858,78,2,volkswagen scirocco
279,0.5452127659574466,4,98.0,68.00,0.1480011341083074,0.5119047619047621,78,3,honda accord lx
280,0.3324468085106382,6,231.0,115.0,0.4627161893960874,0.4404761904761906,79,1,pontiac lemans v6
281,0.28723404255319146,6,200.0,85.00,0.3904167848029487,0.6071428571428572,79,1,mercury zephyr 6
282,0.35372340425531906,4,140.0,88.00,0.36206407711936495,0.5535714285714286,79,1,ford fairmont 4
283,0.29787234042553185,6,232.0,90.00,0.46838673093280414,0.6071428571428572,79,1,amc concord dl 6
284,0.30851063829787234,6,225.0,110.0,0.49532180323220865,0.5119047619047621,79,1,dodge aspen 6
285,0.21276595744680846,8,305.0,130.0,0.6314148001134109,0.4404761904761906,79,1,chevrolet caprice classic
286,0.22872340425531915,8,302.0,129.0,0.5988091862772894,0.32142857142857145,79,1,ford ltd landau
287,0.1994680851063829,8,351.0,138.0,0.6640204139495322,0.3095238095238095,79,1,mercury grand marquis
288,0.24468085106382972,8,318.0,135.0,0.6285795293450523,0.4285714285714286,79,1,dodge st. regis
289,0.21010638297872328,8,350.0,155.0,0.7788488800680465,0.4107142857142858,79,1,buick estate wagon (sw)
290,0.1728723404255319,8,351.0,142.0,0.69208959455628,0.3750000000000001,79,1,ford country squire (sw)
291,0.2712765957446807,8,267.0,125.0,0.5647859370569889,0.41666666666666674,79,1,chevrolet malibu classic (sw)
292,0.252659574468085,8,360.0,150.0,0.6597675077969946,0.2976190476190476,79,1,chrysler lebaron town @ country (sw)
293,0.6090425531914891,4,89.0,71.00,0.08846044797278141,0.35714285714285715,79,2,vw rabbit custom
294,0.6675531914893615,4,86.0,65.00,0.10263680181457335,0.4285714285714286,79,3,maxda glc deluxe
295,0.7101063829787233,4,98.0,80.00,0.08562517720442298,0.38095238095238104,79,1,dodge colt hatchback custom
296,0.4893617021276594,4,121.0,80.00,0.29968812021548064,0.41666666666666674,79,1,amc spirit dl
297,0.43617021276595724,5,183.0,77.00,0.5435214062943011,0.7202380952380953,79,2,mercedes benz 300d
298,0.37234042553191476,8,350.0,125.0,0.648426424723561,0.5595238095238095,79,1,cadillac eldorado
299,0.48404255319148914,4,141.0,71.00,0.4471222001701163,1.0,79,2,peugeot 504
300,0.39627659574468066,8,260.0,90.00,0.5123334278423589,0.8452380952380955,79,1,oldsmobile cutlass salon brougham
301,0.6702127659574467,4,105.0,70.00,0.16643039410263682,0.3095238095238095,79,1,plymouth horizon
302,0.678191489361702,4,105.0,70.00,0.15225404026084488,0.4107142857142858,79,1,plymouth horizon tc3
303,0.6063829787234041,4,85.0,65.00,0.11539552027218603,0.6666666666666667,79,3,datsun 210
304,0.7526595744680847,4,91.0,69.00,0.14658349872412813,0.39880952380952384,79,2,fiat strada custom
305,0.5159574468085104,4,151.0,90.00,0.29968812021548064,0.4761904761904763,79,1,buick skylark limited
306,0.5265957446808509,6,173.0,115.0,0.2784235894527928,0.19642857142857156,79,1,chevrolet citation
307,0.47340425531914876,6,173.0,115.0,0.3081939325205557,0.2916666666666667,79,1,oldsmobile omega brougham
308,0.6515957446808509,4,151.0,90.00,0.26736603345619503,0.3095238095238095,79,1,pontiac phoenix
309,0.8643617021276594,4,98.0,76.00,0.15055287779982984,0.39880952380952384,80,2,vw rabbit
310,0.7739361702127657,4,89.0,60.00,0.10065211227672244,0.642857142857143,80,3,toyota corolla tercel
311,0.6143617021276595,4,98.0,70.00,0.1437482279557698,0.4464285714285715,80,1,chevrolet chevette
312,0.7499999999999998,4,86.0,65.00,0.11511199319535015,0.5,80,3,datsun 310
313,0.50531914893617,4,151.0,90.00,0.3019563368301673,0.505952380952381,80,1,chevrolet citation
314,0.4627659574468084,4,140.0,88.00,0.3563935355826482,0.6011904761904763,80,1,ford fairmont
315,0.40691489361702116,4,151.0,90.00,0.39410263680181457,0.7202380952380953,80,1,amc concord
316,0.26861702127659565,6,225.0,90.00,0.5012758718457613,0.6369047619047619,80,1,dodge aspen
317,0.6728723404255317,4,97.0,78.00,0.16302806918060675,0.4642857142857144,80,2,audi 4000
318,0.553191489361702,4,134.0,90.00,0.3113127303657499,0.4464285714285715,80,3,toyota corona liftback
319,0.5930851063829786,4,120.0,75.00,0.2633966543804933,0.5654761904761905,80,3,mazda 626
320,0.7446808510638296,4,119.0,92.00,0.23277573008222285,0.41666666666666674,80,3,datsun 510 hatchback
321,0.6170212765957446,4,108.0,75.00,0.18485965409696625,0.4285714285714286,80,3,toyota corolla
322,1.0,4,86.0,65.00,0.14091295718741137,0.5892857142857142,80,3,mazda glc
323,0.502659574468085,4,156.0,105.0,0.3365466402041395,0.38095238095238104,80,1,dodge colt
324,0.8457446808510635,4,85.0,65.00,0.14091295718741137,0.6666666666666667,80,3,datsun 210
325,0.9388297872340422,4,90.0,48.00,0.13382478026651545,0.8154761904761906,80,2,vw rabbit c (diesel)
326,0.9148936170212764,4,90.0,48.00,0.20470654947547495,0.9345238095238096,80,2,vw dasher (diesel)
327,0.728723404255319,5,121.0,67.00,0.3790757017295152,0.7083333333333333,80,2,audi 5000s (diesel)
328,0.5585106382978722,4,146.0,67.00,0.46413382478026655,0.8214285714285717,80,2,mercedes-benz 240d
329,0.9468085106382976,4,91.0,67.00,0.06719591721009355,0.3452380952380953,80,3,honda civic 1500 gl
330,0.8484042553191485,4,85.0,?,0.06294301105755595,0.5535714285714286,80,2,renault lecar deluxe
331,0.6595744680851061,4,97.0,67.00,0.15083640487666572,0.5952380952380953,80,3,subaru dl
332,0.553191489361702,4,89.0,62.00,0.06577828182591439,0.43452380952380965,80,2,vokswagen rabbit
333,0.6303191489361701,6,168.0,132.0,0.3677346186560817,0.2023809523809525,80,3,datsun 280-zx
334,0.3909574468085105,3,70.0,100.0,0.22880635100652114,0.26785714285714285,80,3,mazda rx-7 gs
335,0.6914893617021275,4,122.0,88.00,0.25148851715338816,0.42261904761904767,80,2,triumph tr7 coupe
336,0.38829787234042545,4,140.0,?,0.36631698327190243,0.3750000000000001,80,1,ford mustang cobra
337,0.6223404255319147,4,107.0,72.00,0.19194783101786217,0.5357142857142858,80,3,honda accord
338,0.48404255319148914,4,135.0,84.00,0.24865324638502972,0.45833333333333337,81,1,plymouth reliant
339,0.4680851063829786,4,151.0,84.00,0.2897646725262263,0.5,81,1,buick skylark
340,0.44680851063829774,4,156.0,92.00,0.2855117663736887,0.38095238095238104,81,1,dodge aries wagon (sw)
341,0.3856382978723403,6,173.0,110.0,0.31528210944145163,0.2738095238095238,81,1,chevrolet citation
342,0.5585106382978722,4,135.0,84.00,0.21888290331726679,0.2916666666666667,81,1,plymouth reliant
343,0.8005319148936169,4,79.0,58.00,0.040260844910688987,0.5297619047619047,81,3,toyota starlet
344,0.7978723404255316,4,86.0,64.00,0.07428409413098946,0.5,81,1,plymouth champ
345,0.6941489361702127,4,81.0,60.00,0.04167848029486815,0.4821428571428573,81,3,honda civic 1300
346,0.6196808510638295,4,97.0,67.00,0.1281542387297987,0.5833333333333335,81,3,subaru
347,0.7446808510638296,4,85.0,65.00,0.10263680181457335,0.6785714285714286,81,3,datsun 210 mpg
348,0.7632978723404255,4,89.0,62.00,0.1239013325772611,0.5535714285714286,81,3,toyota tercel
349,0.6675531914893615,4,91.0,68.00,0.10547207258293168,0.4761904761904763,81,3,mazda glc 4
350,0.6835106382978723,4,105.0,63.00,0.17068330025517442,0.4107142857142858,81,1,plymouth horizon 4
351,0.6755319148936169,4,98.0,65.00,0.12248369719308194,0.48809523809523814,81,1,ford escort 4w
352,0.5558510638297871,4,98.0,65.00,0.21746526793308762,0.755952380952381,81,1,ford escort 2h
353,0.6382978723404253,4,105.0,74.00,0.1635951233342784,0.369047619047619,81,2,volkswagen jetta
354,0.678191489361702,4,100.0,?,0.20045364332293736,0.4642857142857144,81,2,renault 18i
355,0.6569148936170212,4,107.0,75.00,0.16926566487099515,0.38095238095238104,81,3,honda prelude
356,0.6223404255319147,4,108.0,75.00,0.20895945562801244,0.523809523809524,81,3,toyota corolla
357,0.6356382978723403,4,119.0,100.0,0.28409413098950953,0.4047619047619049,81,3,datsun 200sx
358,0.6010638297872339,4,120.0,74.00,0.2897646725262263,0.6130952380952381,81,3,mazda 626
359,0.5079787234042552,4,141.0,80.00,0.4584632832435498,0.7380952380952381,81,2,peugeot 505s turbo diesel
360,0.5771276595744679,6,145.0,76.00,0.4386163878650411,0.6904761904761907,81,2,volvo diesel
361,0.43617021276595724,6,168.0,116.0,0.36489934788772327,0.2738095238095238,81,3,toyota cressida
362,0.404255319148936,6,146.0,120.0,0.37340516019279846,0.3452380952380953,81,3,datsun 810 maxima
363,0.35638297872340413,6,231.0,110.0,0.5109157924581798,0.4642857142857144,81,1,buick century
364,0.4680851063829786,8,350.0,105.0,0.5988091862772894,0.6547619047619049,81,1,oldsmobile cutlass ls
365,0.29787234042553185,6,200.0,88.00,0.4102636801814573,0.5416666666666667,81,1,ford granada gl
366,0.22872340425531915,6,225.0,85.00,0.5250921462999717,0.5119047619047621,81,1,chrysler lebaron salon
367,0.50531914893617,4,112.0,88.00,0.2812588602211511,0.6904761904761907,82,1,chevrolet cavalier
368,0.478723404255319,4,112.0,88.00,0.29118230791040545,0.6309523809523812,82,1,chevrolet cavalier wagon
369,0.6648936170212765,4,112.0,88.00,0.22171817408562522,0.5952380952380953,82,1,chevrolet cavalier 2-door
370,0.5851063829787233,4,112.0,85.00,0.272753047916076,0.48809523809523814,82,1,pontiac j2000 se hatchback
371,0.5319148936170212,4,135.0,84.00,0.2585766940742841,0.4761904761904763,82,1,dodge aries se
372,0.478723404255319,4,151.0,90.00,0.31811738020981006,0.5952380952380953,82,1,pontiac phoenix
373,0.39893617021276584,4,140.0,92.00,0.3549759001984689,0.5,82,1,ford fairmont futura
374,0.37234042553191476,4,151.0,?,0.4031755032605614,0.7440476190476191,82,1,amc concord dl
375,0.7180851063829786,4,105.0,74.00,0.10405443719875251,0.43452380952380965,82,2,volkswagen rabbit l
376,0.7446808510638296,4,91.0,68.00,0.11681315565636519,0.6071428571428572,82,3,mazda glc custom l
377,0.5851063829787233,4,91.0,68.00,0.10121916643039408,0.5714285714285716,82,3,mazda glc custom
378,0.7712765957446807,4,105.0,63.00,0.14516586333994896,0.39880952380952384,82,1,plymouth horizon miser
379,0.7180851063829786,4,98.0,70.00,0.14516586333994896,0.5535714285714286,82,1,mercury lynx l
380,0.7180851063829786,4,120.0,88.00,0.15508931102920331,0.386904761904762,82,3,nissan stanza xe
381,0.7180851063829786,4,107.0,75.00,0.16784802948681599,0.386904761904762,82,3,honda accord
382,0.6648936170212765,4,108.0,70.00,0.1791891125602495,0.5297619047619047,82,3,toyota corolla
383,0.7712765957446807,4,91.0,67.00,0.09980153104621492,0.41666666666666674,82,3,honda civic
384,0.6117021276595743,4,91.0,67.00,0.09980153104621492,0.45833333333333337,82,3,honda civic (auto)
385,0.7712765957446807,4,91.0,67.00,0.10830734335129011,0.48809523809523814,82,3,datsun 310 gx
386,0.42553191489361686,6,181.0,110.0,0.37765806634533594,0.5,82,1,buick century limited
387,0.7712765957446807,6,262.0,85.00,0.39750496172384464,0.5357142857142858,82,1,oldsmobile cutlass ciera (diesel)
388,0.452127659574468,4,156.0,92.00,0.27558831868443434,0.386904761904762,82,1,chrysler lebaron medallion
389,0.34574468085106375,6,232.0,112.0,0.34647008789339384,0.39880952380952384,82,1,ford granada l
390,0.6117021276595743,4,144.0,96.00,0.29827048483130136,0.3511904761904762,82,3,toyota celica gt
391,0.7180851063829786,4,135.0,84.00,0.2146299971647292,0.2976190476190476,82,1,dodge charger 2.2
392,0.478723404255319,4,151.0,90.00,0.3790757017295152,0.5535714285714286,82,1,chevrolet camaro
393,0.478723404255319,4,140.0,86.00,0.33371136943578117,0.45238095238095244,82,1,ford mustang gl
394,0.930851063829787,4,97.0,52.00,0.14658349872412813,0.9880952380952382,82,2,vw pickup
395,0.6117021276595743,4,135.0,84.00,0.19336546640204144,0.21428571428571436,82,1,dodge rampage
396,0.50531914893617,4,120.0,79.00,0.28692940175786785,0.6309523809523812,82,1,ford ranger
397,0.5851063829787233,4,119.0,82.00,0.31386447405727247,0.6785714285714286,82,1,chevy s-10
